,EREGL_Volume,EREGL_AdjClose,SAHOL_Volume,SAHOL_AdjClose,KOC_Volume,KOC_AdjClose,XU100_Close,USDTRY_Close,EREGL_AdjClose_return,SAHOL_AdjClose_return,KOC_AdjClose_return,XU100_Close_return,USDTRY_Close_return,EREGL_Volume_change,SAHOL_Volume_change,KOC_Volume_change
2012-06-22,40746744,0.039876681676084755,6056837,3.2916968723215736,3547147,3.3772246337217506,604.5107421875,1.8035000562667847,0.0046836274766513366,-0.015584600630634214,0.005988335392602458,0.00019185419463231987,0.005337224607168024,-0.25072943883706905,0.25751617215694794,-0.28761772289311527
2012-06-25,36275924,0.038944988649168275,3797363,3.3089305423772757,2133072,3.306655767655889,594.7908325195312,1.8128000497817993,-0.023641630996767336,0.005221839723111761,-0.021116921361003134,-0.016209638508748882,0.0051433861927626156,-0.11622166412000036,-0.46688083815365733,-0.5085804242123069
2012-06-26,21717409,0.03913132246924593,1773949,3.3175476769127745,2036080,3.326818300817564,601.2628173828125,1.819000005722046,0.004773129549155144,0.002600820257069739,0.006079045473115488,0.01082233732887941,0.003414263928815371,-0.5130400735601169,-0.7610987435876091,-0.04653680354659675
2012-06-27,35486667,0.039690350846823125,4686618,3.2916968723215736,6082631,3.407468104323038,611.8397827148438,1.8079999685287476,0.014184873970960852,-0.007822659980181543,0.023953142086749445,0.01743831620380862,-0.006065658118376438,0.49104285149575955,0.9715030787088318,1.0944109419933128
2012-06-28,134132329,0.036895250830361506,3606647,3.2313778290960258,3157435,3.3368998965396264,608.2227783203125,1.8128999471664429,-0.07302526745478981,-0.018494579724521773,-0.020927322832278022,-0.005929228724138557,0.002706499347049431,1.329669794045134,-0.2619326817219214,-0.65567734351645
2012-06-29,52349710,0.03745428219875473,6652586,3.2744626032505764,5420351,3.4780379578125746,625.4317016601562,1.82669997215271,0.015038208873232772,0.013245146258425145,0.04142612828316037,0.027900907388718466,0.007583301145544309,-0.9408804448506913,0.6122271193867297,0.5404005843782638
2012-07-02,27104512,0.03782694086646196,2816212,3.2916968723215736,3006362,3.437712233206775,619.5087280273438,1.8042999505996704,0.009900522242849565,0.005249433466096575,-0.01166212790611648,-0.009515344158183947,-0.01233836750301862,-0.658246189172209,-0.8596129317040236,-0.5894298636070955
2012-07-03,33950751,0.0385722911008527,4299367,3.343398481503975,2988788,3.4679563620905123,627.2096557617188,1.8039000034332275,0.01951260147171728,0.015584600630634141,0.008759274164182254,0.012354074150582104,-0.00022168791817309363,0.22521076603394194,0.42307508300783825,-0.005862755840180042
2012-07-04,22367653,0.038385969244039156,3476138,3.326164811448273,2775110,3.457875095509675,629.857666015625,1.7963000535964966,-0.004842163012226993,-0.005167867116172425,-0.002911209654051538,0.004213002954966496,-0.004221966004904752,-0.41729512182799877,-0.21254589514022523,-0.07417756800262525
2012-07-05,25521089,0.03764061003720033,1925156,3.248611499151728,1993260,3.4276309666259377,619.7177124023438,1.804800033569336,-0.019608486816951244,-0.023592257970695526,-0.00878492390183961,-0.016229795120330952,0.004720777291817676,0.13188927728206262,-0.5909149040033058,-0.3309188967323788
2012-07-06,21292718,0.03819963841477753,3325626,3.352015616039474,1614541,3.457875095509675,627.8026733398438,1.8097000122070312,0.014742528248171467,0.031334167309748244,0.008784923901839692,0.012961830884920133,0.002711291507719039,-0.1811399936524176,0.5466509236465021,-0.2107207835671906
2012-07-09,15253111,0.03782694086646196,2419163,3.334781646476124,1739672,3.3973868377422005,626.0776977539062,1.818600058555603,-0.009804479890710455,-0.005154637428364996,-0.017647707185553623,-0.002751421449640791,0.004905914078498348,-0.33358165407927304,-0.3182363144898612,0.07464588395703134
2012-07-10,18213165,0.03819963841477753,2892961,3.352015616039474,1542466,3.457875095509675,631.2366333007812,1.822700023651123,0.009804479890710583,0.005154637428365105,0.0176477071855537,0.008206324180456168,0.0022519247167722832,0.17736120199014077,0.17885893251342058,-0.1203141552947795
2012-07-11,21512322,0.038385969244039156,2447958,3.334781646476124,1763587,3.4477934997876125,630.484619140625,1.8144999742507935,0.004865958568779933,-0.005154637428364996,-0.0029198050109963654,-0.001192044990524407,-0.004508997744435333,0.16648120300588332,-0.16702633744721487,0.13396736877338136
2012-07-12,41218276,0.0387586638015387,4075251,3.343398481503975,3252087,3.3772246337217506,623.24267578125,1.8056000471115112,0.009662304229053037,0.0025805952054847483,-0.020680203242762207,-0.011552789725809937,-0.0049169608671122845,0.6502558629862677,0.5096781322477968,0.6119471409067714
2012-07-13,56064494,0.0387586638015387,3436020,3.3606330500826203,1721745,3.4175493709038753,626.6187133789062,1.81850004196167,0.0,0.005141564882186145,0.011869478096293386,0.005402272344132453,0.007119035906711078,0.30762095640301196,-0.17061851506111267,-0.6359586326788595
2012-07-16,23321459,0.03801331057633193,1962787,3.369250184618119,2792690,3.3973868377422005,626.7496948242188,1.8092000484466553,-0.01941793606604346,0.002560858470865515,-0.005917177028088507,0.00020900709628885944,-0.005127223120292672,-0.8771287827858579,-0.5599484228065195,0.4836669776214875
2012-07-17,25478579,0.03764061003720033,2001076,3.3089305423772757,1653842,3.4276309666259377,624.7247314453125,1.8070000410079956,-0.009852854979960643,-0.018065184260574147,0.008862783283713996,-0.0032361270891449498,-0.0012167510954374677,0.08846413607033606,0.01931963386951282,-0.5239042229968516
2012-07-18,13426152,0.03801331057633193,1550706,3.3089305423772757,1709032,3.357061113136401,624.4456787109375,1.8034000396728516,0.009852854979960723,0.0,-0.02080341974452133,-0.00044678089834349185,-0.0019942402214680787,-0.64063361314871,-0.2549747247889984,0.03282606231736922
2012-07-19,20294973,0.03782694086646196,2113279,3.265845768222725,2222777,3.3368998965396264,623.4047241210938,1.8009999990463257,-0.004914806622499767,-0.01310626821517201,-0.006023721240813682,-0.0016683968349788267,-0.0013317284182944524,0.41316877314371386,0.30953045857051015,0.2628301867020073
2012-07-20,82444062,0.03596356677589311,1262793,3.2055270245048253,1729894,3.2864935636354393,617.918701171875,1.8020000457763672,-0.05051517809432611,-0.018642254909218142,-0.01522099098468566,-0.008839047995724426,0.0005551189249412268,1.4017468070933494,-0.5149148352222578,-0.25069718010419473
2012-07-23,36027531,0.03540454138913194,1651233,3.2055270245048253,2088085,3.2360869015900273,607.36474609375,1.8140000104904175,-0.015666292260819125,0.0,-0.015456356826396705,-0.017227387050409288,0.006637172886740059,-0.8278366308225561,0.2681963471214309,0.18818724304787052
2012-07-24,32339622,0.03614990358678679,1193124,3.2055270245048253,2019759,3.2663307013325396,613.02978515625,1.8184000253677368,0.020834181828904886,0.0,0.009302391720557678,0.00928401366590156,0.002422650030802018,-0.10799023041486581,-0.32494720420814166,-0.03326918063928931
2012-07-25,35498092,0.036336231425232395,2293276,3.2313778290960258,3993538,3.3368998965396264,617.0717163085938,1.8264000415802002,0.005141072808237467,0.008032103676756636,0.02137495609052472,0.006571727120558036,0.004389831492877887,0.09318578278913947,0.6534062856022629,0.6816993574278793
2012-07-26,44955734,0.036895250830361506,3652668,3.4468028978993686,3269404,3.4780379578125746,638.4066162109375,1.8209999799728394,0.015267484601920275,0.06453848637983761,0.04142612828316037,0.0339901587825699,-0.0029610492520760847,0.23619936818389153,0.4654764965135253,-0.20006984949236012
2012-07-27,43322968,0.036895250830361506,3284372,3.4468028978993686,3956961,3.518362036712249,643.724609375,1.8098000288009644,0.0,0.0,0.011527221268526055,0.008295599631693833,-0.006169431898790106,-0.036995383567404894,-0.10628239781119543,0.19086860110293713
2012-07-30,13056800,0.037267954360309136,3754147,3.4295695273513145,2777159,3.6292559691014605,650.3175048828125,1.8128000497817993,0.010050985973400284,-0.005012354061932219,0.031032109247728677,0.010189703225465762,0.0016562809040903865,-1.1993738623202408,0.13368563396190628,-0.3540478436859513
2012-07-31,23261225,0.03652260113510236,3685842,3.3951009892093196,2839076,3.5284433032930864,642.591552734375,1.8007999658584595,-0.020202546814168235,-0.010101244050196977,-0.028170876966696335,-0.011951411531788516,-0.006641647101590455,0.5774787403695959,-0.018362102194162136,0.022050184404669885
2012-08-01,15556233,0.036895250830361506,2635175,3.3175476769127745,2744768,3.4981995035505746,640.80859375,1.7932000160217285,0.010151560840767897,-0.023107648563005068,-0.008608374536600051,-0.002778494511319161,-0.004229249417427998,-0.4023264168991337,-0.3355493999844364,-0.033782093036441335
2012-08-02,24893438,0.03614990358678679,4670946,3.2916968723215736,3147435,3.488118566110962,637.775634765625,1.8046000003814697,-0.02040855741015791,-0.007822659980181543,-0.002885910528454729,-0.004744254786721929,0.006337218555789594,0.47014284027808195,0.5724120273092289,0.13689128132704412
2012-08-03,33021368,0.03670893196436399,3783867,3.4209523928158156,3395961,3.5586871030355987,653.0325317382812,1.799399971961975,0.015345821655503855,0.03851579125993241,0.02002918751489227,0.02364039508211276,-0.002885700370643943,0.28255063246761847,-0.2106151181791206,0.07599894887165817
2012-08-06,21518309,0.03652260113510236,4909842,3.4812714360413635,5412006,3.5788499653384984,655.7645263671875,1.7781000137329102,-0.005088825086113861,0.01747859250633353,0.005649824510556845,0.0041748238659543215,-0.011907874215879606,-0.42825071293126044,0.26049525948221425,0.4660330346711589
2012-08-07,63413321,0.03764061003720033,3224263,3.464036867462718,2226438,3.538524899015149,649.3805541992188,1.7755000591278076,0.030152243599389367,-0.004962948569214813,-0.01133156496147662,-0.009782855833262183,-0.00146327950006211,1.0807697956439228,-0.4205373650629486,-0.8882168199591636
2012-08-08,121439745,0.03782694086646196,2627254,3.455420631450163,2581310,3.5586871030355987,646.9826049804688,1.784999966621399,0.004938048357460904,-0.0024904381498893147,0.005681740450919921,-0.003699506479646324,0.00533628982904076,0.6497442640595696,-0.2047652027327192,0.14789402301289997
2012-08-09,57559230,0.03782694086646196,3754662,3.412334659265021,3038655,3.538524899015149,645.007568359375,1.7786999940872192,0.0,-0.012547487685788448,-0.005681740450919801,-0.0030573578658866086,-0.003535639457025939,-0.7466037092584328,0.35705907358214745,0.16311796129559702
2012-08-10,28864278,0.037267954360309136,3042675,3.4726546010135126,2029151,3.5990121693589483,651.2565307617188,1.7821999788284302,-0.014887745142682022,0.017522608345640327,0.01694946529726225,0.00964157044088828,0.0019657872419446215,-0.6902097293757562,-0.21026120513557145,-0.4037975043331369
2012-08-13,24785465,0.036895250830361506,2334953,3.4726546010135126,994099,3.5990121693589483,651.4855346679688,1.7839000225067139,-0.01005098597340038,0.0,0.0,0.00035157214107958397,0.0009534470746384454,-0.15234738256442,-0.26474530027488313,-0.713535958671134
2012-08-14,38030696,0.03614990358678679,3513800,3.377867319153618,2192644,3.5284433032930864,641.6045532226562,1.7933000326156616,-0.02040855741015791,-0.027674776500924075,-0.019802627296179754,-0.015283040003550671,0.005255524768088273,0.42813623046961274,0.4087063105101941,0.7910266012562852
2012-08-15,48462603,0.036336231425232395,2413081,3.3606330500826203,2236137,3.538524899015149,646.1145629882812,1.8003000020980835,0.005141072808237467,-0.005115175693269095,0.0028531619989176954,0.007004676950623319,0.0038958026870962777,0.24239880523569732,-0.3757937186969211,0.019641701984413867
2012-08-16,40177835,0.03670893196436399,2779360,3.3864841541814688,2188590,3.538524899015149,649.1585693359375,1.7967000007629395,0.010204748847266343,0.007662896556894278,0.0,0.0047001854290647455,-0.002001669465824376,-0.18747695294299305,0.14131633111958058,-0.02149232268032309
2012-08-17,57447227,0.03764061003720033,2143265,3.412334659265021,2263194,3.5788499653384984,657.58154296875,1.7933000326156616,0.02506341851327541,0.0076044472916585145,0.011331564961476468,0.012891760510903702,-0.001894133221271857,0.35755125966419105,-0.259890318102337,0.03351958902742282
2012-08-20,0,0.03764061003720033,0,3.412334659265021,0,3.5788499653384984,0.0,1.8006000518798828,0.0,0.0,0.0,0.0,0.0040624553450405755,0.0,0.0,0.0
2012-08-21,0,0.03764061003720033,0,3.412334659265021,0,3.5788499653384984,0.0,1.8008999824523926,0.0,0.0,0.0,0.0,0.00016655869517932434,0.0,0.0,0.0
2012-08-22,25313306,0.03745428219875473,2847705,3.343398481503975,3803120,3.5990121693589483,661.0845336914062,1.7939000129699707,-0.00496247388538871,-0.02040890873073893,0.005617900335785546,0.0,-0.003894502247022235,0.0,0.0,0.0
2012-08-23,61118065,0.038385969244039156,2716344,3.352015616039474,2209559,3.5990121693589483,660.79150390625,1.7929999828338623,0.024570960702339918,0.002574042222880389,0.0,-0.0004433544169371989,-0.000501842903928415,0.8814772989905721,-0.04722654819967053,-0.543028834378496
2012-08-24,54957661,0.03782694086646196,2307940,3.343398481503975,1469597,3.5586871030355987,656.53955078125,1.7926000356674194,-0.014670438459490348,-0.0025740422228804015,-0.011267724846342381,-0.0064554280044804855,-0.00022308521086453282,-0.10624439654138983,-0.1629315067503127,-0.40780473456120214
2012-08-27,27390464,0.03801331057633193,1762621,3.334781646476124,1086107,3.5486058364547612,659.4125366210938,1.7976000308990479,0.004914806622499757,-0.0025805952054847223,-0.0028368813351997263,0.004366405786231041,0.0027853592398827585,-0.6963681651635759,-0.26955344594405956,-0.3023884701830875
2012-08-28,36214745,0.03764061003720033,5860706,3.248611499151728,5040214,3.588931231919336,661.3895263671875,1.8020000457763672,-0.009852854979960643,-0.026179529881383216,0.011299646964032862,0.0029936222511119646,0.002444725511196585,0.2792714327205344,1.2014681683176693,1.5348487981375178
2012-08-29,42800302,0.03801331057633193,4174884,3.265845768222725,2179859,3.5990121693589483,661.5225219726562,1.808500051498413,0.009852854979960723,0.005291095964173282,0.00280495921750921,0.00020106492503968993,0.003600616296540594,0.1670788022963611,-0.33918350066206515,-0.8381883456891789
2012-08-30,0,0.03801331057633193,0,3.265845768222725,0,3.5990121693589483,0.0,1.821560025215149,0.0,0.0,0.0,0.0,0.007195489765522242,0.0,0.0,0.0
2012-08-31,33269429,0.03782694086646196,8923060,3.369250184618119,6769059,3.7300689640510596,673.6763916015625,1.8265000581741333,-0.004914806622499767,0.031171452475746188,0.035767312098618824,0.0,0.0027083084519608294,0.0,0.0,0.0
2012-09-03,28131081,0.03801331057633193,2996929,3.3606330500826203,2759882,3.7199873683289972,672.0784301757812,1.8191200494766235,0.004914806622499757,-0.002560858470865526,-0.0027064498377306727,-0.002374819173497701,-0.0040487042317518184,-0.1677638767869656,-1.0910508393944238,-0.8971741565028108
2012-09-04,39906170,0.03782694086646196,2672519,3.3864841541814688,3053431,3.6796626311468725,668.9774780273438,1.8184499740600586,-0.004914806622499767,0.007662896556894278,-0.010899201009281143,-0.004624650853467588,-0.00036841925780586805,0.3496558980451078,-0.114566624357008,0.10107795121401446
2012-09-05,35740723,0.03782694086646196,2847068,3.403718423252466,3570123,3.689744226868935,675.5913696289062,1.8190799951553345,0.0,0.005076227367972289,0.0027360687788302997,0.009838016041583218,0.0003464005008386175,-0.1102402095708145,0.06326821946179799,0.15633417257361987
2012-09-06,109923214,0.039690350846823125,2698909,3.4381863623791653,3918710,3.6796626311468725,677.1444091796875,1.8178600072860718,0.048086536338707506,0.010075624201083508,-0.002736068778830405,0.002296147196592709,-0.0006708870172191271,1.1234913285319688,-0.05344207552538937,0.09316246903093305
2012-09-07,136984028,0.04062204088292357,2861709,3.403718423252466,3286017,3.7099064308893848,679.3673706054688,1.8091700077056885,0.023202691758008435,-0.010075624201083502,0.008185583857237702,0.0032774701241720812,-0.004791808268669909,0.22008226759663765,0.0585713815396583,-0.17608632494560433
2012-09-10,98584997,0.04155375783636826,2094159,3.4295695273513145,1769995,3.7099064308893848,681.21240234375,1.8005499839782715,0.022677160328394723,0.007566263155696678,0.0,0.0027121274414217684,-0.0047760159418092675,-0.3289452453024454,-0.3122669580181338,-0.6186994713418804
2012-09-11,96686336,0.04062204088292357,2518270,3.377867319153618,1887048,3.7099064308893848,681.0474243164062,1.802090048789978,-0.022677160328394834,-0.015190211387294147,0.0,-0.0002422122783357724,0.000854964632330706,-0.019447000311564332,0.1844201170345395,0.06403698154181
2012-09-12,61467273,0.04099473544042312,2225133,3.3606330500826203,3245671,3.669581364566035,681.83642578125,1.8041000366210938,0.009132856375707243,-0.005115175693269095,-0.010929069557250204,0.0011578412245937383,0.001114743256263834,-0.4529672026451801,-0.12375546871971466,0.542308405176302
2012-09-13,87125989,0.04062204088292357,2357356,3.3606330500826203,2841905,3.6292559691014605,672.9034423828125,1.8066799640655518,-0.009132856375707352,0.0,-0.011049925881077961,-0.013187938257329607,0.0014290141648078002,0.34885033369182306,0.05772396289298905,-0.1328475064888631
2012-09-14,103317684,0.04211278920476149,2280889,3.4295695273513145,5526010,3.6796626311468725,681.8013916015625,1.7985899448394775,0.03604067794984,0.020305387080563352,0.013793411581090525,0.0131365548485555,-0.004487893006087692,0.17045333165809928,-0.03297537275460876,0.6649914341745644
2012-09-17,58874054,0.04248544189083666,6225404,3.4726546010135126,3248551,3.689744226868935,680.9193725585938,1.7965099811553955,0.008809997362005825,0.012484565113629841,0.0027360687788302997,-0.001294497287095583,-0.0011571104887045372,-0.5624080679138765,1.0040730605922652,-0.5312569853579522
2012-09-18,87952472,0.04267177272009829,4031422,3.464036867462718,2848979,3.7099064308893848,676.0004272460938,1.7964500188827515,0.004376167714711888,-0.002484682509962478,0.005449515078407265,-0.007250195421064593,-3.33776455340053e-05,0.4013960934005456,-0.43451917252486105,-0.13124836628761782
2012-09-19,100745363,0.04248544189083666,3481184,3.4898882710692143,2574701,3.6796626311468725,671.1444702148438,1.796180009841919,-0.004376167714711933,0.007435088006079029,-0.008185583857237706,-0.007209288432563632,-0.0001503127453603662,0.13579959728623756,-0.1467467015120382,-0.10122727361243238
2012-09-20,58524558,0.04229911405239106,1490204,3.455420631450163,1863160,3.669581364566035,670.0134887695312,1.792099952697754,-0.004395332058864367,-0.009925526155968395,-0.0027434857000124976,-0.0016865749568558744,-0.002274102882221442,-0.5431497139333318,-0.8484594424690274,-0.3234594399526491
2012-09-21,54004142,0.04285814242996826,2660373,3.5243562101959136,4603694,3.6292559691014605,678.911376953125,1.7967100143432617,0.013129507249850968,0.019753588653315644,-0.011049925881077961,0.013192754414817409,0.0025691325110827018,-0.08038571369399114,0.5795533151894818,0.9045850537902613
2012-09-24,37545404,0.04211278920476149,2538114,3.4985051060970656,3104636,3.639337564823523,672.0674438476562,1.7948399782180786,-0.01754417255299232,-0.007362019465811192,0.0027740173226016504,-0.010131900733341108,-0.0010413533421768904,-0.3635097734116167,-0.047045052985702725,-0.39396254646672973
2012-09-25,38995046,0.04267177272009829,3123857,3.5243562101959136,4139014,3.6796626311468725,678.0924072265625,1.7970399856567383,0.01318616507671768,0.00736201946581123,0.011019394258488704,0.008924874142050877,0.0012249895519320598,0.03788363850539821,0.20764717074073166,0.2875611169807217
2012-09-26,102524209,0.04211278920476149,2289841,3.412334659265021,2847509,3.639337564823523,666.7534790039062,1.7906800508499146,-0.013186165076717764,-0.03230107633910405,-0.011019394258488724,-0.01686319159558252,-0.0035453945146469937,0.9666643436367632,-0.310586073440658,-0.37401301821894883
2012-09-27,42201949,0.04155375783636826,2019520,3.3951009892093196,3321591,3.588931231919336,667.7024536132812,1.7913700342178345,-0.013363517621445192,-0.005063200818186437,-0.01394722621062755,0.0014222646790324497,0.0003852449631174826,-0.8876325512473412,-0.12562252342746544,0.15399930800667747
2012-09-28,58312206,0.041181057297236666,1971210,3.3951009892093196,2250315,3.619174702520623,663.9634399414062,1.787559986114502,-0.009009582232456109,0.0,0.008391565926148967,-0.0056155579498200665,-0.0021291556532422574,0.3233450319846068,-0.02421229201759389,-0.38937367859089134
2012-10-01,37124508,0.04099473544042312,1314366,3.4295695273513145,1871421,3.619174702520623,667.5454711914062,1.7965799570083618,-0.0045347217202314554,0.010101244050197019,0.0,0.005380421957945988,0.00503327999441069,-0.451534092284414,-0.4052931473056728,-0.18437217107516174
2012-10-02,40733482,0.04080839862952944,4249132,3.4209523928158156,2407812,3.6595000979851977,674.9783935546875,1.7910399436950684,-0.004555745578560313,-0.002515761333451187,0.011080535718157102,0.011073171222305262,-0.003088408398959324,0.09277306330743004,1.173360306692869,0.25202041596692976
2012-10-03,41465327,0.040249382215216345,1829679,3.3606330500826203,2399594,3.6292559691014605,668.220458984375,1.790179967880249,-0.013793253932639997,-0.01778962574711205,-0.008298892756280296,-0.010062533302633143,-0.0004802697698456149,0.017807176223903983,-0.8425741851521806,-0.0034188949320725355
2012-10-04,56070540,0.04062204088292357,2800084,3.343398481503975,3159835,3.6292559691014605,669.0904541015625,1.803760051727295,0.009216143135492936,-0.005141564882186152,0.0,0.0013011114040993852,0.007557248259593719,0.301752956866695,0.42550887510000773,0.27522025466874794
2012-10-05,47997652,0.04080839862952944,5595790,3.352015616039474,3939644,3.6090937650810107,673.8333740234375,1.7960799932479858,0.00457711079714697,0.002574042222880389,-0.00557095385170291,0.007063601885652306,-0.00426689521508424,-0.15545844786305957,0.6923651125630587,0.22057055285191765
2012-10-08,22365847,0.04062204088292357,3414931,3.326164811448273,2179034,3.639337564823523,674.3504028320312,1.8049900531768799,-0.004577110797146984,-0.007741909339052795,0.0083449711743047,0.0007670005274007575,0.004948572505813642,-0.763616985202576,-0.4938572414536339,-0.5922087045690163
2012-10-09,37908651,0.04062204088292357,8837547,3.403718423252466,6011148,3.6796626311468725,680.6254272460938,1.8119800090789795,0.0,0.02304855592322508,0.011019394258488704,0.009262260087031383,0.0038650939784788487,0.5276442367743645,0.9508520616140675,1.014734085952532
2012-10-10,38271481,0.0404357040720299,7058872,3.455420631450163,3687829,3.6796626311468725,684.5723876953125,1.8257299661636353,-0.004597639355347745,0.015075707609474616,0.0,0.0057822703832641625,0.0075597134799116235,0.009525652791904886,-0.22472408408573852,-0.48857780725609684
2012-10-11,91277712,0.041367429997922665,5869581,3.5243562101959136,4631775,3.7199873683289972,695.7723388671875,1.8186800479888916,0.022780697345931303,0.019753588653315644,0.010899201009281193,0.016228115700594948,-0.0038688989115849616,0.8692016420993969,-0.1845020139743675,0.2279022259363271
2012-10-12,87960965,0.041367429997922665,7652059,3.5674403853351686,6828919,3.7804756260964716,696.02734375,1.80649995803833,0.0,0.012150575562602704,0.0161295560567853,0.0003664390628203744,-0.006719741233737843,-0.037013502985612984,0.265191510556237,0.38822622476699664
2012-10-15,32649841,0.04080839862952944,3640845,3.6708454007458577,4598116,3.8611254296019455,697.6932983398438,1.810789942741394,-0.013605947193436654,0.028573630224092594,0.02110887432823034,0.0023906589785328914,0.002371934145202163,-0.9910531506432066,-0.7427589643859821,-0.3955197343454306
2012-10-16,52450605,0.041181057297236666,2691553,3.713930474408056,4209097,3.790556892677309,702.8132934570312,1.809689998626709,0.009090467298791744,0.011668752921069047,-0.018445757371850054,0.007311665588621009,-0.000607623390456727,0.47403188369178817,-0.3020974471180387,-0.08839851900591253
2012-10-17,23826983,0.04099473544042312,1898749,3.739781878014552,4824549,3.8913692293444577,706.8612670898438,1.8003599643707275,-0.0045347217202314554,0.006936545452494145,0.026248136993509905,0.005743147918738217,-0.005168934017440836,-0.7890531915948749,-0.3489231021813407,0.13646912354262133
2012-10-18,101419238,0.04099473544042312,1048800,3.739781878014552,2205956,3.8308813007182083,703.5542602539062,1.798259973526001,0.0,0.0,-0.015666201326771236,-0.004689416462148845,-0.0011671091247985879,1.448444119051715,-0.5935485947980761,-0.7825562838901321
2012-10-19,109963817,0.039690350846823125,1471940,3.705313639380205,5685560,3.9115314333649076,707.7362060546875,1.797260046005249,-0.03233554813371566,-0.009259380169908136,0.020834086902842053,0.005926431362887287,-0.0005562074699064149,0.0808885782896839,0.33893460513901946,0.9467686521590142
2012-10-22,30453106,0.0395040200175615,2109939,3.782865753646159,3123945,3.972020020273607,712.1912231445312,1.7942800521850586,-0.004705667108896983,0.02071395010759134,0.015345818269529746,0.0062750132387613304,-0.0016594521695838826,-1.2839633830793507,0.36007777851109524,-0.5988330009998519
2012-10-23,29507539,0.0393176921791159,2093403,3.782865753646159,1489015,3.951856499688257,707.6192016601562,1.7927000522613525,-0.004727839076988801,0.0,-0.005089318102340613,-0.006440348947601691,-0.0008809639194449852,-0.03154220221991002,-0.007868065604468415,-0.7409817986624411
2012-10-24,0,0.0393176921791159,0,3.782865753646159,0,3.951856499688257,707.0802612304688,1.8011000156402588,0.0,0.0,0.0,-0.000761915120343912,0.004674705613631747,0.0,0.0,0.0
2012-10-25,0,0.0393176921791159,0,3.782865753646159,0,3.951856499688257,0.0,1.8022700548171997,0.0,0.0,0.0,0.0,0.0006494138515799947,0.0,0.0,0.0
2012-10-26,0,0.0393176921791159,0,3.782865753646159,0,3.951856499688257,0.0,1.799280047416687,0.0,0.0,0.0,0.0,-0.0016604006622564788,0.0,0.0,0.0
2012-10-29,0,0.0393176921791159,0,3.782865753646159,0,3.951856499688257,0.0,1.8001999855041504,0.0,0.0,0.0,0.0,0.0005111505545686536,0.0,0.0,0.0
2012-10-30,32242578,0.039876681676084755,3289582,3.9035053376354933,3868227,4.103076156683268,717.1652221679688,1.8033000230789185,0.014117133662537003,0.031393095697725575,0.03755150608846806,0.0,0.0017205707407542384,0.0,0.0,0.0
2012-10-31,28868206,0.039690350846823125,6732726,4.075844733761342,9554455,4.244212901391316,725.2861328125,1.79653000831604,-0.00468362747665132,0.04320306786379129,0.033819410252861455,0.011259993508654904,-0.0037613013310826456,-0.11054702610710865,0.7162196086173608,0.9042112753367754
2012-11-01,71772249,0.04080839862952944,5506037,4.006908855507944,4466061,4.173644693607905,725.5211791992188,1.7919299602508545,0.02777980255515546,-0.017057936760052322,-0.016766703444652413,0.0003240215110981649,-0.0025638020906945578,0.9107570460502914,-0.20113498701144297,-0.7605007257858768
2012-11-02,48326626,0.04062204088292357,2746099,3.937972677746897,2833502,4.082913623521593,714.2222290039062,1.786929965019226,-0.004577110797146984,-0.01735404298936764,-0.02197882435198682,-0.015696105437543267,-0.0027941850696266654,-0.3955152254550247,-0.6956637675039001,-0.45499340961160356
2012-11-05,40767015,0.04080839862952944,5818416,4.067227000210548,4946912,4.183726289329967,727.3671264648438,1.7913800477981567,0.00457711079714697,0.032295398427393936,0.024391449239132716,0.018237179313230115,0.0024872551887179673,-0.17010937315782573,0.7508467006154735,0.5572501410605102
2012-11-06,72814195,0.04062204088292357,4705677,4.041377693157586,3355160,4.163563756168292,720.3931274414062,1.780400037765503,-0.004577110797146984,-0.006375793517267423,-0.004830926507711186,-0.009634264993633367,-0.006148219855191078,0.5800376239079623,-0.2122584075857696,-0.3882640842272151
2012-11-07,65744254,0.04099473544042312,4465383,3.9982908224495013,6430958,4.13331929814333,716.0452270507812,1.7726500034332275,0.009132856375707243,-0.01071867158310002,-0.007290591368220836,-0.0060537420982008155,-0.004362475356912784,-0.1021386468550042,-0.052414663240329694,0.650624056963867
2012-11-08,40648130,0.04062204088292357,2583919,4.075844733761342,2722645,4.234131963951704,726.494140625,1.7843600511550903,-0.009132856375707352,0.019211046422393515,0.024097551579060524,0.014487086530121667,0.006584232176311533,-0.48081944312837216,-0.5470477502453825,-0.8595196819871191
2012-11-09,28870650,0.04062204088292357,2813995,4.067227000210548,2526902,4.183726289329967,718.19921875,1.785249948501587,0.0,-0.002116581322026039,-0.011976033703128545,-0.011483423765428985,0.0004985964097017575,-0.34212732433309434,0.08529794318067399,-0.07460978778755009
2012-11-12,36298824,0.04099473544042312,2943244,4.136163477479243,2487199,4.234131963951704,713.5662231445312,1.790179967880249,0.009132856375707243,0.01680722141136115,0.011976033703128533,-0.0064717468942901025,0.002757722913537145,0.228959835909251,0.04490719255079427,-0.015836868786827055
2012-11-13,41008962,0.041181057297236666,3532691,4.162014581578091,2856774,4.264375105411766,720.1481323242188,1.80062997341156,0.004534721720231543,0.006230569540235987,0.007117313401018031,0.009181683079674386,0.005820433386211906,0.12200528413205508,0.18254752905955268,0.13853583846076895
